Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
19421207,-0.42,-0.4,-1.31,-0.17,-0.4,-1.31
19421208,0,-0.05,0.65,0.57,0.45,0.5
19421209,-0.65,0.02,-0.83,0.02,-0.02,-0.44
19421210,0.14,0.16,-0.17,0.14,0.2,-0.25
19421211,0.06,0.22,-0.12,-0.09,0.42,-0.05
19421212,0.05,0.63,0.8,0.16,0.29,0.51
19421214,0.36,0.13,-0.52,0.09,0.28,-0.74
19421215,0.48,0.12,0.31,0.29,0.47,1.1
19421216,0.61,0.52,0.73,0.39,0.6,1.46
19421217,0.98,2.1,3.27,1.39,2.23,3.19
19421218,0.62,0.5,0.39,0.08,0,-0.73
19421219,-0.15,-0.12,-0.34,-0.1,0.07,0.07
19421221,-0.37,0,-0.52,0.18,-0.53,-0.25
19421222,0.26,-0.27,-0.47,-0.05,0.11,-0.18
19421223,0.15,-0.13,-0.55,0.26,0.39,-0.27
19421224,-0.49,0.08,0.26,0.38,0.73,0.38
19421226,0.51,0.04,0.74,0.26,0.19,0.5
19421228,-0.5,-1.05,-1.67,-0.68,-0.99,-1.32
19421229,0.01,-0.75,-0.98,-0.29,-0.06,0.28
19421230,1.09,0.91,1.03,0.99,0.9,1.12
19421231,-0.39,0.7,1.83,0.08,0.12,0.93
19430102,1.49,1.73,2.23,0.56,0.9,1.02
19430104,0.88,1.12,2.74,0.7,0.76,1.44
19430105,0.25,-0.24,0.02,-0.39,-0.37,-0.88
19430106,0.12,0.23,0.17,0.05,0.05,-0.11
19430107,0.19,0.35,0.71,-0.13,0.09,0.04
19430108,0.31,0.44,0.87,0.07,0.27,0.63
19430109,0.73,0.84,0.62,0.22,0.3,0.08
19430111,0.15,0.29,0.6,0.39,0.09,0.01
19430112,-0.49,-0.09,-0.06,-0.14,-0.41,-0.55
19430113,0.72,0.53,0.8,0.11,0.4,0.96
19430114,0.45,0.97,2.02,0.31,0.58,0.95
19430115,1.48,1.67,1.74,0.78,0.87,1.94
19430116,0.7,0.59,1.09,0.13,0.15,0.37
19430118,0.19,0.31,0.67,-0.13,-0.03,0.12
19430119,-0.55,-1.37,-2.51,-0.82,-0.73,-1.26
19430120,-0.1,0.21,0.64,0.03,-0.14,-0.02
19430121,1.93,1.79,2.36,1.1,1.2,1.15
19430122,0.32,0.21,-0.09,0.06,0.33,0.12
19430123,0.08,0.51,0.32,0.24,0.43,0.06
19430125,0.76,-0.03,1.61,1.09,0.74,0.49
19430126,0.08,0.34,0.63,0.54,0.33,0.39
19430127,-0.2,0.08,0.88,-0.47,0.19,0.06
19430128,0.4,0.52,1.63,0.1,0.22,1.18
19430129,0.86,1.65,1.41,0.56,1.21,0.76
19430130,0.39,0.53,0.5,0.29,0.33,0.38
19430201,0.25,0.4,0.63,0.33,0.33,0.71
19430202,0.68,0.04,0.4,0.08,-0.15,-0.2
19430203,-0.96,-0.91,-1.22,-0.29,-0.6,-0.51
19430204,0.66,0.61,0.44,-0.25,-0.02,0.33
19430205,0.82,0.82,0.97,0.39,0.99,0.42
19430206,0.02,0.11,0.11,0.13,0.08,0
19430208,-0.53,-0.62,-0.79,-0.22,-0.21,-0.21
19430209,0.83,0.55,1.5,0.63,0.9,0.31
19430210,1.22,1.6,2.97,0.8,1.17,1.37
19430211,0.47,0.28,2.47,0.28,0.16,-0.12
19430213,0.49,1.03,1.72,0.35,0.58,0.54
19430215,1.85,1.44,2.7,0.6,0.93,1.84
19430216,-0.32,-0.49,-0.28,-0.16,-0.16,-0.17
19430217,0.14,0.35,0.35,0.06,0.44,0.25
19430218,-0.31,-1.64,-3.17,-0.96,-0.99,-1.73
19430219,-0.17,-0.16,-0.04,-0.13,-0.27,0.86
19430220,1.42,1.35,2.42,0.99,1.32,1.36
19430223,1.01,1.08,1.6,0.77,0.54,1.96
19430224,0.5,1.13,0.93,0.54,0.79,1.15
19430225,1.01,0.67,1.89,0.49,0.47,1.58
19430226,0.22,0.4,0.51,0,0.2,0.09
19430227,1.1,0.89,0.33,0.3,0.34,0.94
19430301,-0.59,-0.51,-0.39,-0.5,-0.56,-1.21
19430302,-0.75,-0.74,-0.37,-0.54,-0.85,-0.61
19430303,1.27,2.11,3.32,0.81,1.46,2.98
19430304,0.88,0.22,0.32,0.32,0.23,0.19
19430305,0.98,0.59,0.44,0.16,0.5,0.31
19430306,0.56,0.27,0.32,0.16,0.22,0.26
19430308,0.13,-0.01,0.23,-0.12,-0.24,-0.3
19430309,-0.74,-0.85,-1.11,-0.47,-0.8,-0.96
19430310,-0.13,0.07,-0.7,-0.37,-0.43,-0.61
19430311,1.21,1.65,3.51,0.8,1.37,1.95
19430312,0.73,1.33,2.03,0.27,0.77,1.3
19430313,0.26,0.27,0.19,0.07,0.14,0.03
19430315,-0.16,0.03,-0.67,0.15,-0.24,-0.05
19430316,-0.2,-0.49,-0.88,-0.25,-0.46,-0.31
19430317,-1.26,-1.09,-2.34,-0.58,-0.61,-1.44
19430318,0.37,0.81,1.26,-0.02,0.17,0.28
19430319,0.54,0.08,-0.26,-0.23,-0.18,-1.4
19430320,-0.01,-0.22,-0.13,0.04,-0.4,0.23
19430322,0.06,0.53,1.48,0.19,0.17,1.09
19430323,0.92,1.08,1.17,0.37,0.76,0.28
19430324,1.01,1.13,0.59,0.34,0.62,0.49
19430325,2.12,2.34,2.52,1.6,1.95,2.85
19430326,0.8,0.74,0.63,0.49,1.02,1.24
19430327,0.25,-0.29,-0.49,0.17,0.16,0.31
19430329,1.51,1.81,2.79,0.95,1.29,2.58
19430330,0.72,0.21,0.31,0.57,0.84,1.47
19430331,0.06,0.08,0.47,-0.29,0.1,-0.19
19430401,0.45,0.31,1.72,-0.15,0.28,1.06
19430402,-1.22,-0.49,0.18,-0.54,-0.33,-0.73
19430403,0.3,0.58,1.9,-0.07,0.28,0.59
19430405,1.8,2.6,3.63,0.81,1.64,3.22
19430406,0.24,0.52,0,0.48,0.2,0.27
19430407,-1.29,-0.76,-1.37,-0.41,-0.52,-0.74
19430408,0.27,0.2,0.15,-0.41,-0.45,-0.67
19430409,-4.72,-5.81,-7.94,-2.63,-4.27,-6.55
19430410,-0.65,-0.66,0.18,0.03,-0.38,0.64
19430412,0.3,0.78,0.25,-0.28,0.21,-0.18
19430413,-0.08,-0.69,-0.49,-0.11,0.05,-0.6
19430414,1.29,2.7,3.92,0.88,1.69,2.15
19430415,0.44,0.96,1.94,0.74,0.78,1.03
19430416,-0.22,-0.17,-0.41,-0.17,-0.2,-0.7
19430417,0.79,0.23,0.71,0.22,0.48,1.21
19430419,-0.07,0.38,0.48,-0.06,0.04,-0.23
19430420,-0.3,-0.38,-0.42,-0.4,-0.42,-0.72
19430421,0.84,0.99,1.96,0.84,0.77,1.6
19430422,0.18,0.46,0.73,0.18,0.51,0.54
19430424,0.02,0.3,0.45,0.02,0.21,0.87
19430426,0.19,0.05,-0.13,0.14,-0.15,-0.05
19430427,-0.41,-0.53,-1.13,0.09,-0.08,-0.91
19430428,-0.21,-0.36,-0.22,-0.09,-0.15,-0.4
19430429,0.83,1.29,2.41,0.82,0.91,2.27
19430430,0.45,0.35,-0.05,0.02,0.3,-0.11
19430501,0.71,0.85,1.79,0.44,0.5,1.35
19430503,1.95,1.47,3.23,0.92,1.67,2.36
19430504,1.69,0.68,1.35,0.56,0.59,-0.24
19430505,0.49,0.72,1.47,0.34,0.45,1.83
19430506,0.72,0.98,0.72,0.17,0.54,0.27
19430507,-1.17,-1.76,-2.8,-0.9,-1.37,-2.66
19430508,1.18,1.08,3.08,0.82,0.94,1.88
19430510,0.89,1.16,2.02,0.32,0.4,-0.24
19430511,-0.47,-0.61,-0.46,-0.12,-0.58,-0.8
19430512,-0.93,-0.67,-1.25,-0.12,-0.58,-0.51
19430513,-0.34,-0.75,-0.41,-0.39,-0.18,-0.31
19430514,-1.85,-1.52,-2.37,-0.6,-1.18,-1.75
19430515,0.64,0.98,1.83,0.17,0.51,0.22
19430517,0.75,0.17,-0.03,0.02,-0.13,0.09
19430518,0.5,0.88,0.27,0.67,0.57,0.92
19430519,1.4,1.77,2.82,0.67,1.47,1.55
19430520,-0.22,0.33,-0.09,0,-0.15,-0.5
19430521,-0.46,-0.51,-0.73,0,0.02,-0.02
19430522,0.52,0.81,0.61,0.01,-0.03,0
19430524,-0.05,-0.37,-0.91,-0.08,0.03,-0.42
19430525,-0.37,-0.16,0.53,0.31,-0.11,1.37
19430526,1.16,1.01,0.53,0.8,0.9,1.48
19430527,0.93,1.24,0.41,0.26,0.4,0.28
19430528,-0.06,0.34,0.39,0.24,0.37,0.04
19430529,0.99,0.56,0.79,0.4,0.6,0.86
19430601,0.18,-0.29,0.65,0.44,0.21,0.14
19430602,-0.34,0,-1.13,0,-0.04,-0.71
19430603,0.49,0.56,0.92,0.35,0.68,0.98
19430604,-0.36,-0.28,-0.12,-0.22,-0.29,-0.91
19430605,0.86,1.14,1.5,0.64,0.68,0.36
19430607,-0.38,-0.64,-1.64,-0.6,-1.04,-0.84
19430608,-0.46,-0.67,-1.3,-0.47,-0.51,-1.11
19430609,-0.06,0.31,0.29,0.26,0.1,0.4
19430610,0.42,0.76,-0.09,0.23,0.36,-0.26
19430611,-0.32,-0.39,-0.19,-0.18,-0.3,-0.93
19430612,-0.02,-0.39,-0.74,-0.04,-0.28,-0.08
19430614,-2.85,-2.6,-3.84,-0.99,-1.96,-2.99
19430615,0.42,-0.04,0.63,0,0.37,1.14
19430616,0.41,1.02,0.88,0.14,0.74,0.93
19430617,0.28,0.37,0.61,0.13,0.17,0.27
19430618,-0.04,-0.15,-0.3,-0.18,-0.06,-0.6
19430619,-0.25,-0.28,-0.28,0.05,-0.05,0.05
19430621,-1.5,-1.17,-2.01,-0.45,-0.81,-1.53
19430622,0.38,0.26,0.54,0.12,0.16,0.87
19430623,0.86,1,1.91,0.55,0.99,0.99
19430624,0.08,0.5,0.51,0.64,0.51,0.18
19430625,1.25,1.46,2.07,0.91,1.06,2.07
19430626,0.54,0.33,0.77,0.3,0.58,0.71
19430628,0.65,0.39,0.56,0.3,0.51,1
19430629,-0.88,-0.72,-0.58,-0.2,-0.37,-0.82
19430630,0.42,0.51,1,0.47,0.61,0.82
19430701,0.14,0.66,0.87,-0.04,0.23,1.15
19430702,0.33,0.24,-0.17,0.04,-0.06,-0.19
19430703,0.28,0.06,0.26,0.04,0.21,0.31
19430706,-0.12,-0.02,-0.37,0.08,0.17,-0.74
19430707,-0.29,-0.5,-0.9,-0.17,-0.2,-0.32
19430708,0.25,0.19,0.41,0.03,0.38,0.77
19430709,0.14,0.22,0.75,0.24,0.49,0.87
19430710,0.09,0.12,0.22,0.08,0.24,0.1
19430712,0.11,0.21,0.53,0.32,0.8,1.05
19430713,1.04,0.61,1.35,0.6,0.98,1.15
19430714,0.16,0.43,0.87,0.32,1.06,0.82
19430715,-0.3,-0.62,-1.33,-0.5,-0.73,-1.45
19430716,-0.72,-0.41,0.03,-0.11,0.03,-0.03
19430717,0.12,0.2,0.18,0.08,0.08,0.22
19430719,-0.19,-0.03,-0.73,0.05,-0.01,-0.5
19430720,-0.54,-0.97,-2.05,-0.42,-0.91,-1.46
19430721,0.19,0.25,0.28,-0.13,0.4,1.07
19430722,0.33,0.54,1.08,0.01,0.22,0.73
19430723,0.12,0.08,0.1,0,0.1,0.05
19430724,0.13,0.07,0.26,0.04,0.24,0.08
19430726,-1.58,-2.28,-3.68,-0.97,-2,-3.06
19430727,-1.98,-2.62,-4.11,-2.44,-3.1,-3.51
19430728,-1.6,-1.69,-1.21,-0.73,-0.43,0.46
19430729,1.63,2.51,3.99,1.42,1.7,2.03
19430730,-1.7,-2.37,-3.48,-1.6,-1.87,-2.94
19430731,-1.27,-1.82,-2.32,-1.04,-1.62,-1.95
19430802,-0.93,-1.76,-2.39,-1.67,-1.72,-2.47
19430803,0.18,0.62,0.8,1.5,1.48,2
19430804,0.76,0.97,1.67,0.92,0.55,0.69
19430805,0.07,-0.37,-0.5,-0.32,-0.12,-0.39
19430806,-0.69,-0.46,-1.54,-0.89,-0.63,-1.55
19430807,-0.06,-0.06,-0.64,-0.07,-0.1,-0.17
19430809,-0.46,0.03,0.13,0.03,-0.12,0.36
19430810,1.1,1.26,1.86,0.89,1.26,1.79
19430811,0.55,0.7,1.3,0.74,0.51,0.33
19430812,-1.42,-0.04,-0.38,-0.41,-0.33,-1.26
19430813,1.33,-0.05,0.24,0.59,0.5,0.93
19430814,0.15,0.45,0.82,0.02,0.1,0.56
19430816,0.3,-0.07,0.6,-0.18,0.11,-0.33
19430817,0.16,0.24,-0.03,0.5,0.28,0.56
19430818,0.41,0.02,0.01,0.53,0.25,0.29
19430819,0,-0.09,-0.37,0,0.05,-0.57
19430820,-0.33,-0.93,-1.24,-0.85,-0.97,-1.3
19430821,-0.69,-0.84,-1.32,-0.68,-0.93,-1.17
19430823,-0.93,-1.58,-2.31,-0.6,-1.02,-1.44
19430824,-0.22,0.5,1,0.5,0.52,1.25
19430825,0.35,0.33,1.24,0.33,0.5,0.59
19430826,-0.05,0.56,0.4,0.15,0.37,0.22
19430827,0.1,-0.49,-0.51,-0.3,-0.31,-0.84
19430828,-0.08,0.05,0.33,0.13,-0.02,0.42
19430830,0.04,0.15,-0.01,-0.05,0.23,0.13
19430831,0.77,0.97,1.72,0.74,0.93,1.7
19430901,0.38,0.53,1.13,0.26,0.51,0.45
19430902,0.09,0,-0.65,0.1,0.05,-0.46
19430903,-0.18,-0.2,-0.23,-0.06,-0.2,-0.42
19430904,0.19,0.4,0.41,0.21,0.24,0.13
19430907,-0.19,-0.45,-0.18,0.05,0.15,0.26
19430908,-0.36,-0.76,-1.29,-0.22,-0.81,-1.18
19430909,1.11,1.84,2.48,0.76,1.23,1.55
19430910,0.11,0.15,1.14,0.14,0.01,-0.12
19430911,0,-0.03,0.32,-0.08,0.34,-0.02
19430913,-0.07,-0.13,-0.48,-0.02,-0.28,-0.6
19430914,-0.44,-0.74,-0.6,-0.17,-0.4,-0.22
19430915,0.3,0.37,0.85,0.09,0.25,0.52
19430916,0,0.49,0.56,0.38,0.3,0.54
19430917,0.75,1.12,1.81,0.79,1.1,1.8
19430918,1.21,1.41,1.54,0.61,0.89,1.59
19430920,1.09,0.64,0.78,0.46,0.32,0.38
19430921,-0.43,-0.54,-0.43,-0.12,0.39,0.1
19430922,-0.39,-0.16,-0.61,-0.18,-0.51,-0.58
19430923,-0.51,-0.71,-0.71,-0.6,-0.46,-0.92
19430924,-0.27,0.13,0.34,0.12,-0.07,0.22
19430925,0.54,0,0.47,0,0.1,-0.1
19430927,-0.29,-0.87,-1.9,-0.6,-0.8,-1.42
19430928,-0.11,0.12,0.25,-0.13,-0.23,-0.06
19430929,0.26,0.15,0.18,0.19,0.29,0.48
19430930,0.13,0.34,0.2,0.21,0.29,0.73
19431001,0.4,0.57,0.44,0.03,0.35,0.57
19431002,0.08,0.16,0.13,-0.03,-0.18,-0.18
19431004,-0.47,-0.77,-1.38,-0.37,-0.65,-0.73
19431005,-0.49,-0.51,-0.41,-0.31,-0.42,-0.86
19431006,-1.19,-1.13,-1.61,-0.95,-0.79,-1.38
19431007,-0.78,-1.49,-1.52,-1.22,-1.14,-1.57
19431008,-0.02,0.42,0.67,0.18,0.28,0.85
19431009,0.21,0.44,0.98,0.44,0.52,1.16
19431011,-0.8,-0.82,-1.21,-0.53,-0.65,-1.27
19431013,-0.44,-0.52,-0.89,-0.11,-0.2,-0.09
19431014,0.58,0.59,1.13,0.39,0.76,1.02
19431015,0.72,0.78,1.36,0.53,0.41,0.71
19431016,0.35,0.48,0.33,0.28,0.34,0.74
19431018,0.04,-0.07,-0.05,-0.07,0.08,-0.38
19431019,0.64,0.48,1.06,0.23,0.28,1.14
19431020,0.26,0.2,0.42,0.22,0.33,0.17
19431021,-0.14,-0.17,-0.53,-0.59,-0.75,-1.22
19431022,0.19,0.27,0.33,0.21,0.58,0.89
19431023,-0.06,0.18,0.33,0.08,-0.12,0.24
19431025,-0.01,-0.33,-0.49,-0.08,-0.08,-0.37
19431026,0.58,0.51,1.16,0.18,0.16,0.85
19431027,0.29,0.88,1.73,0.41,0.71,1.06
19431028,-0.12,0.02,-0.58,0.01,-0.29,-0.4
19431029,-0.25,-0.36,-0.87,-0.43,-0.33,-0.83
19431030,-0.25,-0.07,0.4,0.07,-0.13,0.36
19431101,0.01,-0.17,-0.78,0.12,-0.34,-0.29
19431103,-1.27,-1.88,-2.56,-0.72,-1.08,-2.12
19431104,-1.31,-1.46,-2.09,-0.74,-0.96,-2.12
19431105,-0.14,-0.27,-0.08,-0.53,-0.38,-0.52
19431106,-0.02,0.18,-0.18,-0.05,-0.03,-0.06
19431108,-3.97,-5.08,-7.99,-2.45,-3.78,-5.6
19431109,0.05,0.76,1.82,0.22,0.94,1.81
19431110,1.37,1.86,2.63,0.99,1.14,1.59
19431112,-0.83,-0.43,-0.7,-0.63,-0.47,-0.44
19431113,0.19,-0.09,-0.21,-0.25,-0.03,-0.01
19431115,-0.07,0.11,1.12,0.14,-0.04,0.3
19431116,-0.12,-0.01,0.09,-0.38,-0.44,0.1
19431117,-0.8,-0.58,-1.52,-0.54,-0.4,-0.88
19431118,0.41,0.33,0.54,0.36,0.38,0.68
19431119,0.92,0.99,2.86,1.13,0.95,2.13
19431120,1.17,0.8,1.19,0.45,0.71,0.72
19431122,-0.1,-0.47,0.16,-0.16,-0.25,-0.54
19431123,0.02,0.29,-0.3,0.04,-0.51,0.08
19431124,-0.04,-0.45,-1.1,-0.25,-0.09,-1.33
19431126,-0.83,-0.97,-1.96,-0.58,-0.59,-1.4
19431127,-0.6,-0.03,-0.66,-0.25,-0.42,-0.57
19431129,-1.02,-1.23,-1,-0.87,-1.3,-0.85
19431130,-0.2,-0.29,0.17,0.15,0.29,-0.21
19431201,0.88,0.94,2.11,0.95,0.68,1.36
19431202,0.45,1.06,1.09,0.8,0.69,1.04
19431203,0.1,0.23,0.5,0.14,0.29,0.13
19431204,0.18,0.04,0.5,0.12,0.24,-0.07
19431206,0.17,0.93,0.52,0.33,0.83,0.76
19431207,1.47,0.95,1.01,0.79,0.6,1.12
19431208,1.22,2.04,2.46,0.77,1.23,1.54
19431209,-0.03,0.18,-0.48,-0.19,-0.25,-0.41
19431210,0.57,0.48,0.37,0.62,0.79,0.43
19431211,0.46,0.15,0.55,0.12,0.49,0.17
19431213,-0.55,-0.49,-1.08,-0.18,-0.47,-0.74
19431214,-0.4,-0.25,-0.41,-0.32,-0.13,-0.38
19431215,-0.1,0.38,0.47,0.16,-0.1,0.13
19431216,-0.23,0.25,-0.09,0.66,0.03,0.06
19431217,0.33,0.54,1.43,0.11,0.67,1.39
19431218,0.7,0.55,0.73,0.29,0.32,0.52
19431220,0.35,0.41,0.54,0.27,0.38,-0.14
19431221,-0.02,-0.04,-0.68,-0.28,-0.29,-0.81
19431222,0.02,-0.15,-0.04,-0.02,-0.2,-0.35
19431223,0,0.28,-0.07,-0.08,0.02,0.34
19431224,0.07,0.2,0.61,0.08,0.15,0.18
19431227,0,0.28,-0.07,-0.05,-0.11,-0.66
19431228,-0.26,-0.67,-1.94,-0.74,-0.93,-1.3
19431229,-0.37,-0.53,-0.17,-0.21,-0.21,0.5
19431230,1.11,1.91,2.96,1.39,2,2.59
19431231,0.96,0.49,0.61,0.06,0.05,-0.26
19440103,-0.16,-0.17,0.07,-0.18,0,-0.35
19440104,0.74,1.22,1.41,0.79,1.05,2.41
19440105,1.69,1.45,1.86,0.79,1.05,1.26
19440106,-0.02,-0.03,0.07,-0.26,-0.07,-0.38
19440107,0.21,0.2,0.42,-0.08,-0.4,-0.29
19440108,0.12,0.03,0.15,-0.02,0.31,0.07
19440110,-0.14,-0.02,-0.05,-0.19,-0.43,-0.18
19440111,0.61,1.14,0.59,0.38,0.83,1
19440112,-0.54,-0.41,-0.84,-0.57,-0.63,-0.97
19440113,-0.13,-0.53,-0.04,-0.18,-0.57,-0.05
19440114,0.97,1.37,1.54,0.5,0.81,0.87
19440115,0.6,0.83,0.71,0.43,0.09,1.15
19440117,-0.16,-0.29,-0.85,-0.22,-0.42,-0.53
19440118,-0.22,-0.77,-0.48,-0.29,-0.12,0.17
19440119,0.06,-0.27,-0.59,0.14,-0.27,-0.26
19440120,0.13,0.68,0.74,0.06,0.17,0.17
19440121,0.61,0.35,0.74,0.16,0.14,0.86
19440122,0.18,0.43,0.2,0.14,0.48,0.3
19440124,0.44,-0.04,-0.21,-0.19,-0.16,-0.31
19440125,-0.08,-0.5,-0.54,-0.17,0.03,-0.28
19440126,-0.62,-0.98,-1.46,-0.61,-1.01,-1.77
19440127,0.09,-0.2,-0.15,-0.15,-0.23,0.16
19440128,0.14,0.52,1.07,0.3,0.64,1.18
19440129,0.16,0.3,0.4,0.02,0.09,0.23
19440131,0.2,0.31,0.52,0.2,0.26,0.41
19440201,0.34,0.6,0.07,0.02,0.17,0.06
19440202,0.18,-0.25,0.05,-0.19,-0.3,0.27
19440203,-0.45,-0.71,-0.82,-0.75,-0.77,-1.27
19440204,-0.23,-0.68,-1.17,-0.61,-0.58,-0.89
19440205,0.1,0.29,0.99,0.06,0.39,0.66
19440207,-0.36,-0.39,-0.11,-0.42,-0.29,-0.06
19440208,0.21,0.14,0.42,0.69,0.14,0.81
19440209,-0.29,0.01,0.03,0.04,-0.05,-0.07
19440210,0.32,0.33,1.27,0.51,0.5,1.73
19440211,0.01,0.2,0.25,-0.13,0.1,-0.3
19440214,0.35,0.12,0.08,0.13,-0.03,-0.14
19440215,0.21,0.61,0.93,0.39,0.65,1.21
19440216,0.3,-0.13,-0.21,-0.09,0.17,-0.56
19440217,0.09,0.32,0.69,0.27,0.32,1.33
19440218,0.11,-0.19,-0.46,-0.35,-0.33,-0.74
19440219,-0.12,0.02,-0.02,-0.03,-0.04,0
19440221,0.38,-0.08,0.09,0,0.13,0
19440223,0.16,0.53,1.27,0.46,0.68,1.61
19440224,0.25,0.71,0.15,0.13,0.27,0.17
19440225,0.2,0.08,0.12,0.04,0.29,-0.25
19440226,-0.19,-0.12,0.14,0,0.07,-0.05
19440228,0.12,0.46,-1.34,0.15,-0.05,0.69
19440229,-0.33,-0.89,-1.74,-0.28,-0.63,-1.72
19440301,0.09,0.07,0.7,0.25,0.26,0.79
19440302,0.23,0.31,0.92,0.26,0.08,0.05
19440303,0.32,0.2,-0.38,0.12,0.39,-0.17
19440304,-0.05,-0.03,-0.04,0.1,-0.06,-0.16
19440306,0.03,0.47,0.65,0.21,0.6,0.72
19440307,0.68,1.28,1.07,0.7,0.2,1.12
19440308,0.52,0.6,0.68,0.98,0.45,0.25
19440309,-0.28,0.5,-0.1,-0.17,-0.22,0.01
19440310,0.83,0.61,0.91,0.44,0.57,0.39
19440311,0.35,0.31,0.68,0.18,0.2,0.7
19440313,0.5,1.06,0.98,0.58,1,1.19
19440314,-0.44,-0.29,-0.82,-0.29,-0.34,-0.05
19440315,0.25,0.71,0.99,0.18,0.86,0.65
19440316,0.51,0.55,1.18,0.11,0.41,0.59
19440317,-0.14,-0.18,0.66,0.04,0.22,0.28
19440318,-0.2,-0.16,0.26,-0.24,-0.28,-0.21
19440320,-0.52,-0.66,-0.54,-0.25,-0.64,-1.06
19440321,0.38,0.2,1.28,0.2,0.23,1.37
19440322,0.43,-0.07,0.06,-0.06,-0.06,-0.35
19440323,-0.59,-0.64,-0.77,-0.9,-0.65,-1.56
19440324,0.08,-0.01,0.3,0.26,0.14,0.62
19440325,0.07,0.32,0.09,0,0.19,-0.23
19440327,0.28,-0.32,-0.31,-0.13,-0.16,-0.31
19440328,-1.74,-1.96,-3.28,-0.8,-1.6,-2.37
19440329,-0.32,-0.56,-0.26,-0.23,0.01,-0.11
19440330,0.71,1.1,1.87,0.6,0.43,0.98
19440331,0.06,0.31,0.74,0.09,0.34,0.3
19440401,0.3,-0.07,-0.19,0.04,-0.05,0.2
19440403,-0.49,-0.79,-1.26,-0.42,-0.76,-1.14
19440404,-0.27,0.04,-0.16,0.01,0.07,0.22
19440405,0.43,0.27,0.72,0.23,0.13,0.63
19440406,0.33,0.19,0.44,0.3,0.37,0.31
19440408,0.08,0.29,0.41,0.17,0.17,0.27
19440410,-0.37,-0.21,-0.13,-0.06,0.06,0.08
19440411,-0.21,0.07,0.19,-0.14,-0.12,0.73
19440412,-0.4,-0.61,-0.91,-0.44,-0.5,-0.85
19440413,-0.19,-0.72,-0.81,-0.18,-0.56,-0.23
19440414,0.03,0.21,0.03,0.01,-0.19,-0.09
19440415,0.09,0.08,0.2,0.17,0.36,0.19
19440417,-0.16,-0.11,-0.51,-0.19,-0.59,-0.45
19440418,-1.73,-2.38,-4.09,-1.24,-1.64,-2.94
19440419,-0.47,-0.49,-0.38,-0.33,-0.47,-0.26
19440420,0.5,1.14,1.83,0.63,0.82,1.28
19440421,0.31,0.12,0.35,0.06,0.33,0.42
19440422,-0.07,-0.01,-0.02,-0.01,-0.19,-0.06
19440424,-1.12,-1.36,-2.25,-0.8,-0.9,-1.98
19440425,-0.04,-0.26,-0.19,0,0.13,0.43
19440426,0.32,0.63,1.01,0.45,0.61,1.01
19440427,0.49,0.56,0.69,0.11,0.52,0.67
19440428,0.49,0.52,0.84,0.23,0.28,0.18
19440429,0.21,0.08,0.29,0.02,0.26,-0.11
19440501,0.54,0.6,0.61,0.68,0.68,0.95
19440502,0.31,0.28,-0.28,0,-0.39,-0.43
19440503,0.26,0.44,0.55,0.37,0.5,0.57
19440504,0.26,-0.05,-0.19,0.02,-0.08,-0.49
19440505,0.27,0.82,0.93,0.48,0.36,0.99
19440506,0.18,0.29,0.04,0.26,0.28,-0.02
19440508,-0.09,-0.19,0.04,-0.19,-0.26,-0.36
19440509,-0.09,0.16,0.15,0.21,0.23,0.12
19440510,0.3,0.2,-0.08,0.15,0.24,0.12
19440511,-0.08,0.08,0.25,0.12,0.15,-0.12
19440512,-0.74,-0.98,-1.76,-0.39,-0.72,-1.56
19440513,-0.2,-0.08,-0.02,-0.04,0.12,0.33
19440515,-0.11,0.17,0.28,0.16,-0.05,0.21
19440516,0.53,0.43,0.91,-0.01,0.51,0.68
19440517,0.63,0.62,1.47,0.48,0.83,0.97
19440518,0.08,0.74,0.39,0.21,-0.08,0.55
19440519,0.59,0.26,0.05,0.17,0.18,0.3
19440520,0.33,0.16,0.55,0.05,0.21,0.24
19440522,-0.08,0.42,-0.31,0.12,-0.14,-0.43
19440523,0.18,0.61,0.34,0.25,0.21,0.71
19440524,0.64,0.43,0.89,0.28,0.65,0.6
19440525,-0.03,0.1,-0.52,0.01,-0.29,-0.3
19440526,0.16,0.26,0.64,0.29,0.34,0.05
19440527,0.18,0.3,0.54,0.18,0.24,0.38
19440529,0.62,0.38,0.5,0.15,0.38,0.23
19440531,1.07,0.56,0.77,0.54,0.84,1.1
19440601,-0.08,0.17,-0.13,0.02,-0.12,-0.13
19440602,0.07,-0.12,-0.59,0,-0.23,-0.18
19440603,-0.27,0.04,-0.02,0.08,0.01,-0.16
19440605,-0.26,-0.63,-0.94,-0.4,-0.7,-1.08
19440606,0.24,0.08,0.32,0.51,0.46,0.33
19440607,-0.02,-0.34,-0.73,-0.06,0.02,-0.74
19440608,-0.18,-0.05,0.04,-0.1,-0.35,-0.99
19440609,0.32,0.42,0.52,0.02,-0.05,0.81
19440610,0.19,0.86,0.58,0.48,0.29,0.82
19440612,1.32,2.21,2.37,1.11,1.47,2.33
19440613,0.94,0.82,1.24,0.68,1.01,0.95
19440614,0.21,-0.06,-0.31,0.35,-0.27,-0.2
19440615,1.43,0.64,0.79,0.56,0.52,0.41
19440616,0.63,1.13,1.84,0.57,1.27,1.24
19440617,0.59,0.65,0.5,0.22,0.61,1
